year	team	name	pts	total	game
1986	HOU	Hakeem Olajuwon	21	36	0048500065
1986	HOU	Hank McDowell	3	5	0048500065
1986	HOU	Jim Petersen	8	20	0048500065
1986	HOU	Lewis Lloyd	8	13	0048500065
1986	HOU	Mitchell Wiggins	8	12	0048500065
1986	HOU	Ralph Sampson	18	33	0048500065
1986	HOU	Robert Reid	6	15	0048500065
1986	HOU	Rodney McCray	10	20	0048500065
1986	HOU	Steve Harris	6	10	0048500065
1986	HOU	Allen Leavell	5	10	0048500066
1986	HOU	Hakeem Olajuwon	23	38	0048500066
1986	HOU	Hank McDowell	0	0	0048500066
1986	HOU	Jim Petersen	0	6	0048500066
1986	HOU	Lewis Lloyd	14	17	0048500066
1986	HOU	Mitchell Wiggins	8	12	0048500066
1986	HOU	Ralph Sampson	24	51	0048500066
1986	HOU	Robert Reid	20	36	0048500066
1986	HOU	Rodney McCray	12	23	0048500066
1986	BOS	Bill Walton	10	21	0048500066
1986	BOS	Danny Ainge	13	27	0048500066
1986	BOS	David Thirdkill	0	0	0048500066
1986	BOS	Dennis Johnson	20	35	0048500066
1986	BOS	Greg Kite	0	2	0048500066
1986	BOS	Jerry Sichting	0	1	0048500066
1986	BOS	Kevin McHale	28	44	0048500066
1986	BOS	Larry Bird	25	55	0048500066
1986	BOS	Robert Parish	8	16	0048500066
1986	HOU	Allen Leavell	2	7	0048500067
1986	HOU	Hakeem Olajuwon	20	43	0048500067
1986	HOU	Jim Petersen	6	16	0048500067
1986	HOU	Lewis Lloyd	6	9	0048500067
1986	HOU	Mitchell Wiggins	8	15	0048500067
1986	HOU	Ralph Sampson	25	42	0048500067
1986	HOU	Robert Reid	19	29	0048500067
1986	HOU	Rodney McCray	17	28	0048500067
1986	BOS	Bill Walton	10	15	0048500067
1986	BOS	Danny Ainge	8	21	0048500067
1986	BOS	Dennis Johnson	22	31	0048500067
1986	BOS	Greg Kite	0	0	0048500067
1986	BOS	Jerry Sichting	4	6	0048500067
1986	BOS	Kevin McHale	19	34	0048500067
1986	BOS	Larry Bird	21	41	0048500067
1986	BOS	Robert Parish	22	35	0048500067
1986	HOU	Allen Leavell	7	12	0048500068
1986	HOU	Craig Ehlo	2	2	0048500068
1986	HOU	Granville Waiters	4	6	0048500068
1986	HOU	Hakeem Olajuwon	32	59	0048500068
1986	HOU	Hank McDowell	0	0	0048500068
1986	HOU	Jim Petersen	6	22	0048500068
1986	HOU	Lewis Lloyd	2	9	0048500068
1986	HOU	Mitchell Wiggins	16	27	0048500068
1986	HOU	Ralph Sampson	12	16	0048500068
1986	HOU	Robert Reid	13	37	0048500068
1986	HOU	Rodney McCray	17	30	0048500068
1986	HOU	Steve Harris	0	1	0048500068
1986	BOS	Bill Walton	6	15	0048500068
1986	BOS	Danny Ainge	14	26	0048500068
1986	BOS	David Thirdkill	1	1	0048500068
1986	BOS	Dennis Johnson	13	23	0048500068
1986	BOS	Greg Kite	0	0	0048500068
1986	BOS	Jerry Sichting	4	9	0048500068
1986	BOS	Kevin McHale	33	44	0048500068
1986	BOS	Larry Bird	17	28	0048500068
1986	BOS	Rick Carlisle	0	2	0048500068
1986	BOS	Robert Parish	4	11	0048500068
1986	BOS	Sam Vincent	4	7	0048500068
1986	BOS	Bill Walton	0	8	0048500101
1986	BOS	Danny Ainge	9	16	0048500101
1986	BOS	David Thirdkill	0	0	0048500101
1986	BOS	Dennis Johnson	26	37	0048500101
1986	BOS	Greg Kite	0	1	0048500101
1986	BOS	Jerry Sichting	8	13	0048500101
1986	BOS	Kevin McHale	27	43	0048500101
1986	BOS	Larry Bird	30	47	0048500101
1986	BOS	Rick Carlisle	0	2	0048500101
1986	BOS	Robert Parish	23	38	0048500101
1986	BOS	Scott Wedman	0	1	0048500101
1986	BOS	Bill Walton	10	24	0048500103
1986	BOS	Danny Ainge	20	30	0048500103
1986	BOS	David Thirdkill	2	4	0048500103
1986	BOS	Dennis Johnson	16	26	0048500103
1986	BOS	Greg Kite	0	1	0048500103
1986	BOS	Jerry Sichting	1	3	0048500103
1986	BOS	Kevin McHale	31	41	0048500103
1986	BOS	Larry Bird	19	36	0048500103
1986	BOS	Rick Carlisle	2	3	0048500103
1986	BOS	Robert Parish	15	27	0048500103
1986	BOS	Sam Vincent	2	2	0048500103
1986	BOS	Scott Wedman	4	11	0048500103
1986	BOS	Bill Walton	10	16	0048500105
1986	BOS	Danny Ainge	13	24	0048500105
1986	BOS	Dennis Johnson	15	38	0048500105
1986	BOS	Jerry Sichting	4	6	0048500105
1986	BOS	Kevin McHale	22	37	0048500105
1986	BOS	Larry Bird	36	54	0048500105
1986	BOS	Rick Carlisle	0	0	0048500105
1986	BOS	Robert Parish	15	25	0048500105
1986	BOS	Scott Wedman	4	11	0048500105
1986	BOS	Bill Walton	8	9	0048500147
1986	BOS	Danny Ainge	10	23	0048500147
1986	BOS	David Thirdkill	6	7	0048500147
1986	BOS	Dennis Johnson	13	30	0048500147
1986	BOS	Greg Kite	3	5	0048500147
1986	BOS	Jerry Sichting	2	6	0048500147
1986	BOS	Kevin McHale	25	34	0048500147
1986	BOS	Larry Bird	36	54	0048500147
1986	BOS	Rick Carlisle	2	6	0048500147
1986	BOS	Robert Parish	15	32	0048500147
1986	BOS	Sam Vincent	8	10	0048500147
1986	BOS	Scott Wedman	4	9	0048500147
1986	HOU	Craig Ehlo	4	8	0048500151
1986	HOU	Granville Waiters	0	1	0048500151
1986	HOU	Hakeem Olajuwon	29	51	0048500151
1986	HOU	Hank McDowell	0	0	0048500151
1986	HOU	Jim Petersen	6	17	0048500151
1986	HOU	Lewis Lloyd	14	23	0048500151
1986	HOU	Mitchell Wiggins	6	10	0048500151
1986	HOU	Ralph Sampson	16	37	0048500151
1986	HOU	Robert Reid	14	20	0048500151
1986	HOU	Rodney McCray	18	36	0048500151
1986	HOU	Steve Harris	0	1	0048500151
1986	HOU	Hakeem Olajuwon	17	29	0048500152
1986	HOU	Hank McDowell	0	1	0048500152
1986	HOU	Jim Petersen	5	15	0048500152
1986	HOU	Lewis Lloyd	10	21	0048500152
1986	HOU	Mitchell Wiggins	16	24	0048500152
1986	HOU	Ralph Sampson	20	39	0048500152
1986	HOU	Robert Reid	29	42	0048500152
1986	HOU	Rodney McCray	14	25	0048500152
1986	HOU	Steve Harris	0	0	0048500152
1986	HOU	Craig Ehlo	4	6	0048500153
1986	HOU	Granville Waiters	2	2	0048500153
1986	HOU	Hakeem Olajuwon	14	28	0048500153
1986	HOU	Hank McDowell	0	0	0048500153
1986	HOU	Jim Petersen	6	12	0048500153
1986	HOU	Lewis Lloyd	25	37	0048500153
1986	HOU	Mitchell Wiggins	10	11	0048500153
1986	HOU	Ralph Sampson	25	41	0048500153
1986	HOU	Robert Reid	11	23	0048500153
1986	HOU	Rodney McCray	6	20	0048500153
1986	HOU	Steve Harris	10	15	0048500153
1986	BOS	Danny Ainge	23	32	0048500203
1986	BOS	Dennis Johnson	18	26	0048500203
1986	BOS	Greg Kite	0	2	0048500203
1986	BOS	Jerry Sichting	2	8	0048500203
1986	BOS	Kevin McHale	25	35	0048500203
1986	BOS	Larry Bird	28	52	0048500203
1986	BOS	Robert Parish	13	29	0048500203
1986	BOS	Scott Wedman	2	3	0048500203
1986	BOS	Danny Ainge	11	23	0048500204
1986	BOS	David Thirdkill	0	0	0048500204
1986	BOS	Dennis Johnson	11	16	0048500204
1986	BOS	Greg Kite	0	1	0048500204
1986	BOS	Jerry Sichting	2	3	0048500204
1986	BOS	Kevin McHale	26	42	0048500204
1986	BOS	Larry Bird	20	36	0048500204
1986	BOS	Robert Parish	13	31	0048500204
1986	BOS	Sam Vincent	0	0	0048500204
1986	BOS	Scott Wedman	11	15	0048500204
1986	HOU	Craig Ehlo	0	0	0048500231
1986	HOU	Granville Waiters	0	0	0048500231
1986	HOU	Hakeem Olajuwon	38	69	0048500231
1986	HOU	Hank McDowell	0	0	0048500231
1986	HOU	Jim Petersen	0	1	0048500231
1986	HOU	Lewis Lloyd	28	38	0048500231
1986	HOU	Mitchell Wiggins	10	21	0048500231
1986	HOU	Ralph Sampson	20	38	0048500231
1986	HOU	Robert Reid	16	30	0048500231
1986	HOU	Rodney McCray	14	27	0048500231
1986	HOU	Steve Harris	0	0	0048500231
1986	HOU	Allen Leavell	3	3	0048500232
1986	HOU	Craig Ehlo	0	2	0048500232
1986	HOU	Granville Waiters	0	0	0048500232
1986	HOU	Hakeem Olajuwon	18	35	0048500232
1986	HOU	Hank McDowell	0	2	0048500232
1986	HOU	Jim Petersen	7	14	0048500232
1986	HOU	Lewis Lloyd	23	35	0048500232
1986	HOU	Mitchell Wiggins	12	21	0048500232
1986	HOU	Ralph Sampson	27	52	0048500232
1986	HOU	Robert Reid	15	23	0048500232
1986	HOU	Rodney McCray	12	31	0048500232
1986	HOU	Steve Harris	2	3	0048500232
1986	HOU	Hakeem Olajuwon	31	56	0048500233
1986	HOU	Hank McDowell	0	1	0048500233
1986	HOU	Jim Petersen	7	10	0048500233
1986	HOU	Lewis Lloyd	15	28	0048500233
1986	HOU	Mitchell Wiggins	15	25	0048500233
1986	HOU	Ralph Sampson	27	39	0048500233
1986	HOU	Robert Reid	9	24	0048500233
1986	HOU	Rodney McCray	5	19	0048500233
1986	HOU	Steve Harris	6	9	0048500233
1986	HOU	Allen Leavell	2	3	0048500234
1986	HOU	Hakeem Olajuwon	23	38	0048500234
1986	HOU	Hank McDowell	0	0	0048500234
1986	HOU	Jim Petersen	9	14	0048500234
1986	HOU	Lewis Lloyd	16	26	0048500234
1986	HOU	Mitchell Wiggins	5	8	0048500234
1986	HOU	Ralph Sampson	28	47	0048500234
1986	HOU	Robert Reid	24	38	0048500234
1986	HOU	Rodney McCray	4	19	0048500234
1986	HOU	Steve Harris	0	1	0048500234
1986	HOU	Allen Leavell	7	13	0048500235
1986	HOU	Craig Ehlo	0	0	0048500235
1986	HOU	Granville Waiters	0	2	0048500235
1986	HOU	Hakeem Olajuwon	36	61	0048500235
1986	HOU	Hank McDowell	1	1	0048500235
1986	HOU	Jim Petersen	8	16	0048500235
1986	HOU	Lewis Lloyd	5	11	0048500235
1986	HOU	Mitchell Wiggins	10	20	0048500235
1986	HOU	Ralph Sampson	33	67	0048500235
1986	HOU	Robert Reid	10	27	0048500235
1986	HOU	Rodney McCray	21	34	0048500235
1986	HOU	Steve Harris	0	0	0048500235
1986	HOU	Allen Leavell	5	10	0048500236
1986	HOU	Granville Waiters	2	3	0048500236
1986	HOU	Hakeem Olajuwon	28	39	0048500236
1986	HOU	Jim Petersen	15	20	0048500236
1986	HOU	Lewis Lloyd	25	37	0048500236
1986	HOU	Mitchell Wiggins	8	14	0048500236
1986	HOU	Ralph Sampson	12	39	0048500236
1986	HOU	Robert Reid	11	21	0048500236
1986	HOU	Rodney McCray	20	39	0048500236
1986	HOU	Steve Harris	0	0	0048500236
1986	BOS	Bill Walton	15	27	0048500301
1986	BOS	Danny Ainge	6	23	0048500301
1986	BOS	David Thirdkill	6	9	0048500301
1986	BOS	Dennis Johnson	14	25	0048500301
1986	BOS	Greg Kite	8	17	0048500301
1986	BOS	Jerry Sichting	3	16	0048500301
1986	BOS	Kevin McHale	17	29	0048500301
1986	BOS	Larry Bird	26	38	0048500301
1986	BOS	Rick Carlisle	6	9	0048500301
1986	BOS	Robert Parish	10	16	0048500301
1986	BOS	Sam Vincent	6	13	0048500301
1986	BOS	Scott Wedman	11	18	0048500301
1986	BOS	Bill Walton	2	5	0048500302
1986	BOS	Danny Ainge	23	37	0048500302
1986	BOS	David Thirdkill	0	0	0048500302
1986	BOS	Dennis Johnson	21	32	0048500302
1986	BOS	Jerry Sichting	5	10	0048500302
1986	BOS	Kevin McHale	20	35	0048500302
1986	BOS	Larry Bird	26	47	0048500302
1986	BOS	Robert Parish	21	34	0048500302
1986	BOS	Scott Wedman	4	8	0048500302
1986	BOS	Bill Walton	9	17	0048500303
1986	BOS	Danny Ainge	12	22	0048500303
1986	BOS	Dennis Johnson	11	22	0048500303
1986	BOS	Jerry Sichting	2	3	0048500303
1986	BOS	Kevin McHale	29	47	0048500303
1986	BOS	Larry Bird	19	49	0048500303
1986	BOS	Robert Parish	28	44	0048500303
1986	BOS	Scott Wedman	1	2	0048500303
1986	BOS	Bill Walton	9	19	0048500304
1986	BOS	Danny Ainge	25	37	0048500304
1986	BOS	David Thirdkill	0	1	0048500304
1986	BOS	Dennis Johnson	13	17	0048500304
1986	BOS	Jerry Sichting	2	5	0048500304
1986	BOS	Kevin McHale	20	34	0048500304
1986	BOS	Larry Bird	30	45	0048500304
1986	BOS	Robert Parish	12	23	0048500304
1986	HOU	Allen Leavell	0	0	0048500313
1986	HOU	Hakeem Olajuwon	40	59	0048500313
1986	HOU	Jim Petersen	5	8	0048500313
1986	HOU	Lewis Lloyd	26	39	0048500313
1986	HOU	Mitchell Wiggins	5	8	0048500313
1986	HOU	Ralph Sampson	18	29	0048500313
1986	HOU	Robert Reid	17	32	0048500313
1986	HOU	Rodney McCray	6	25	0048500313
1986	HOU	Allen Leavell	6	8	0048500314
1986	HOU	Granville Waiters	0	0	0048500314
1986	HOU	Hakeem Olajuwon	35	48	0048500314
1986	HOU	Jim Petersen	4	17	0048500314
1986	HOU	Lewis Lloyd	5	10	0048500314
1986	HOU	Mitchell Wiggins	8	12	0048500314
1986	HOU	Ralph Sampson	12	28	0048500314
1986	HOU	Robert Reid	23	31	0048500314
1986	HOU	Rodney McCray	12	32	0048500314
1986	HOU	Steve Harris	0	0	0048500314
1986	HOU	Allen Leavell	4	17	0048500315
1986	HOU	Hakeem Olajuwon	30	45	0048500315
1986	HOU	Jim Petersen	4	10	0048500315
1986	HOU	Lewis Lloyd	15	24	0048500315
1986	HOU	Mitchell Wiggins	6	10	0048500315
1986	HOU	Ralph Sampson	29	40	0048500315
1986	HOU	Robert Reid	15	22	0048500315
1986	HOU	Rodney McCray	11	30	0048500315
1986	HOU	Allen Leavell	12	18	0048500321
1986	HOU	Craig Ehlo	0	0	0048500321
1986	HOU	Hakeem Olajuwon	28	53	0048500321
1986	HOU	Jim Petersen	4	10	0048500321
1986	HOU	Lewis Lloyd	4	10	0048500321
1986	HOU	Mitchell Wiggins	24	32	0048500321
1986	HOU	Ralph Sampson	19	31	0048500321
1986	HOU	Robert Reid	8	21	0048500321
1986	HOU	Rodney McCray	8	17	0048500321
1986	HOU	Steve Harris	0	0	0048500321
1986	HOU	Allen Leavell	2	6	0048500322
1986	HOU	Hakeem Olajuwon	22	47	0048500322
1986	HOU	Jim Petersen	0	5	0048500322
1986	HOU	Lewis Lloyd	24	38	0048500322
1986	HOU	Mitchell Wiggins	14	21	0048500322
1986	HOU	Ralph Sampson	24	55	0048500322
1986	HOU	Robert Reid	10	20	0048500322
1986	HOU	Rodney McCray	16	33	0048500322
1986	BOS	Bill Walton	10	21	0048500406
1986	BOS	Danny Ainge	19	27	0048500406
1986	BOS	David Thirdkill	0	1	0048500406
1986	BOS	Dennis Johnson	10	24	0048500406
1986	BOS	Greg Kite	2	3	0048500406
1986	BOS	Jerry Sichting	0	4	0048500406
1986	BOS	Kevin McHale	29	44	0048500406
1986	BOS	Larry Bird	29	55	0048500406
1986	BOS	Rick Carlisle	4	4	0048500406
1986	BOS	Robert Parish	11	27	0048500406
1986	BOS	Sam Vincent	0	0	0048500406
1986	BOS	Scott Wedman	0	0	0048500406
1986	HOU	Allen Leavell	7	11	0048500406
1986	HOU	Craig Ehlo	6	8	0048500406
1986	HOU	Granville Waiters	0	1	0048500406
1986	HOU	Hakeem Olajuwon	19	36	0048500406
1986	HOU	Hank McDowell	4	6	0048500406
1986	HOU	Jim Petersen	3	13	0048500406
1986	HOU	Lewis Lloyd	12	15	0048500406
1986	HOU	Mitchell Wiggins	4	7	0048500406
1986	HOU	Ralph Sampson	8	21	0048500406
1986	HOU	Robert Reid	12	25	0048500406
1986	HOU	Rodney McCray	16	25	0048500406
1986	HOU	Steve Harris	6	7	0048500406
1986	BOS	Bill Walton	6	15	0048503001
1986	BOS	Danny Ainge	17	31	0048503001
1986	BOS	David Thirdkill	0	1	0048503001
1986	BOS	Dennis Johnson	16	34	0048503001
1986	BOS	Greg Kite	1	3	0048503001
1986	BOS	Jerry Sichting	0	0	0048503001
1986	BOS	Kevin McHale	24	37	0048503001
1986	BOS	Larry Bird	16	36	0048503001
1986	BOS	Rick Carlisle	3	5	0048503001
1986	BOS	Robert Parish	16	29	0048503001
1986	BOS	Sam Vincent	2	2	0048503001
1986	BOS	Scott Wedman	2	7	0048503001
1986	BOS	Bill Walton	10	28	0048509102
1986	BOS	Danny Ainge	24	36	0048509102
1986	BOS	Dennis Johnson	15	30	0048509102
1986	BOS	Jerry Sichting	8	12	0048509102
1986	BOS	Kevin McHale	27	52	0048509102
1986	BOS	Larry Bird	36	59	0048509102
1986	BOS	Rick Carlisle	0	0	0048509102
1986	BOS	Robert Parish	13	25	0048509102
1986	BOS	Scott Wedman	2	2	0048509102
1987	BOS	Bill Walton	7	10	0048600001
1987	BOS	Danny Ainge	20	32	0048600001
1987	BOS	Darren Daye	0	2	0048600001
1987	BOS	Dennis Johnson	16	26	0048600001
1987	BOS	Jerry Sichting	8	10	0048600001
1987	BOS	Kevin McHale	21	30	0048600001
1987	BOS	Larry Bird	17	41	0048600001
1987	BOS	Robert Parish	19	33	0048600001
1987	LAL	A.C. Green	20	32	0048600004
1987	LAL	Adrian Branch	0	2	0048600004
1987	LAL	Billy Thompson	8	17	0048600004
1987	LAL	Byron Scott	17	28	0048600004
1987	LAL	James Worthy	28	45	0048600004
1987	LAL	Kareem Abdul-Jabbar	13	24	0048600004
1987	LAL	Kurt Rambis	8	17	0048600004
1987	LAL	Magic Johnson	16	38	0048600004
1987	LAL	Michael Cooper	10	16	0048600004
1987	LAL	Mike Smrek	0	2	0048600004
1987	LAL	Mychal Thompson	4	15	0048600004
1987	LAL	Wes Matthews	4	5	0048600004
1987	LAL	A.C. Green	16	30	0048600011
1987	LAL	Adrian Branch	0	3	0048600011
1987	LAL	Billy Thompson	4	4	0048600011
1987	LAL	Byron Scott	16	21	0048600011
1987	LAL	James Worthy	19	28	0048600011
1987	LAL	Kareem Abdul-Jabbar	28	41	0048600011
1987	LAL	Kurt Rambis	12	23	0048600011
1987	LAL	Magic Johnson	21	47	0048600011
1987	LAL	Michael Cooper	12	20	0048600011
1987	LAL	Mike Smrek	0	0	0048600011
1987	LAL	Mychal Thompson	7	13	0048600011
1987	LAL	Wes Matthews	4	5	0048600011
1987	BOS	Bill Walton	4	14	0048600015
1987	BOS	Danny Ainge	18	27	0048600015
1987	BOS	Darren Daye	0	0	0048600015
1987	BOS	Dennis Johnson	18	29	0048600015
1987	BOS	Fred Roberts	0	0	0048600015
1987	BOS	Jerry Sichting	2	2	0048600015
1987	BOS	Kevin McHale	20	35	0048600015
1987	BOS	Larry Bird	29	44	0048600015
1987	BOS	Robert Parish	14	32	0048600015
1987	BOS	Bill Walton	8	16	0048600017
1987	BOS	Conner Henry	0	0	0048600017
1987	BOS	Danny Ainge	13	22	0048600017
1987	BOS	Darren Daye	4	7	0048600017
1987	BOS	Dennis Johnson	24	40	0048600017
1987	BOS	Fred Roberts	7	11	0048600017
1987	BOS	Greg Kite	0	0	0048600017
1987	BOS	Jerry Sichting	0	0	0048600017
1987	BOS	Larry Bird	32	55	0048600017
1987	BOS	Robert Parish	17	31	0048600017
1987	BOS	Sam Vincent	0	0	0048600017
1987	LAL	A.C. Green	18	29	0048600021
1987	LAL	Adrian Branch	3	4	0048600021
1987	LAL	Billy Thompson	2	5	0048600021
1987	LAL	Byron Scott	25	38	0048600021
1987	LAL	James Worthy	22	35	0048600021
1987	LAL	Kareem Abdul-Jabbar	9	26	0048600021
1987	LAL	Kurt Rambis	10	19	0048600021
1987	LAL	Magic Johnson	16	37	0048600021
1987	LAL	Michael Cooper	14	24	0048600021
1987	LAL	Mike Smrek	4	9	0048600021
1987	LAL	Mychal Thompson	13	23	0048600021
1987	LAL	Wes Matthews	4	4	0048600021
1987	LAL	A.C. Green	13	25	0048600035
1987	LAL	Byron Scott	17	29	0048600035
1987	LAL	James Worthy	28	41	0048600035
1987	LAL	Kareem Abdul-Jabbar	15	25	0048600035
1987	LAL	Kurt Rambis	0	3	0048600035
1987	LAL	Magic Johnson	25	53	0048600035
1987	LAL	Michael Cooper	17	28	0048600035
1987	LAL	Mychal Thompson	10	15	0048600035
1987	LAL	Wes Matthews	0	1	0048600035
1987	BOS	Bill Walton	4	18	0048600036
1987	BOS	Conner Henry	0	0	0048600036
1987	BOS	Danny Ainge	4	9	0048600036
1987	BOS	Darren Daye	4	6	0048600036
1987	BOS	Dennis Johnson	20	33	0048600036
1987	BOS	Fred Roberts	13	22	0048600036
1987	BOS	Greg Kite	1	2	0048600036
1987	BOS	Jerry Sichting	0	2	0048600036
1987	BOS	Larry Bird	40	63	0048600036
1987	BOS	Robert Parish	22	42	0048600036
1987	BOS	Sam Vincent	3	5	0048600036
1987	BOS	Bill Walton	0	6	0048600038
1987	BOS	Danny Ainge	30	45	0048600038
1987	BOS	Darren Daye	0	0	0048600038
1987	BOS	Dennis Johnson	21	35	0048600038
1987	BOS	Fred Roberts	9	12	0048600038
1987	BOS	Jerry Sichting	0	2	0048600038
1987	BOS	Kevin McHale	12	17	0048600038
1987	BOS	Larry Bird	30	46	0048600038
1987	BOS	Robert Parish	24	31	0048600038
1987	LAL	A.C. Green	11	19	0048600040
1987	LAL	Adrian Branch	2	3	0048600040
1987	LAL	Byron Scott	13	25	0048600040
1987	LAL	James Worthy	20	29	0048600040
1987	LAL	Kareem Abdul-Jabbar	25	39	0048600040
1987	LAL	Kurt Rambis	6	9	0048600040
1987	LAL	Magic Johnson	23	40	0048600040
1987	LAL	Michael Cooper	12	35	0048600040
1987	LAL	Mychal Thompson	4	7	0048600040
1987	BOS	Conner Henry	1	1	0048600041
1987	BOS	Danny Ainge	14	21	0048600041
1987	BOS	Darren Daye	3	4	0048600041
1987	BOS	Dennis Johnson	32	51	0048600041
1987	BOS	Fred Roberts	4	9	0048600041
1987	BOS	Greg Kite	2	7	0048600041
1987	BOS	Jerry Sichting	4	5	0048600041
1987	BOS	Kevin McHale	25	34	0048600041
1987	BOS	Larry Bird	18	36	0048600041
1987	BOS	Robert Parish	18	39	0048600041
1987	BOS	Sam Vincent	0	0	0048600041
1987	LAL	A.C. Green	4	11	0048600044
1987	LAL	Adrian Branch	2	2	0048600044
1987	LAL	Byron Scott	17	27	0048600044
1987	LAL	James Worthy	28	40	0048600044
1987	LAL	Kareem Abdul-Jabbar	8	13	0048600044
1987	LAL	Kurt Rambis	7	15	0048600044
1987	LAL	Magic Johnson	20	46	0048600044
1987	LAL	Michael Cooper	19	28	0048600044
1987	LAL	Mike Smrek	2	2	0048600044
1987	LAL	Mychal Thompson	23	37	0048600044
1987	LAL	Wes Matthews	3	7	0048600044
1987	BOS	Danny Ainge	18	34	0048600045
1987	BOS	Darren Daye	6	8	0048600045
1987	BOS	Dennis Johnson	19	34	0048600045
1987	BOS	Fred Roberts	0	0	0048600045
1987	BOS	Greg Kite	0	1	0048600045
1987	BOS	Jerry Sichting	2	8	0048600045
1987	BOS	Kevin McHale	34	52	0048600045
1987	BOS	Larry Bird	42	59	0048600045
1987	BOS	Robert Parish	17	29	0048600045
1987	BOS	Sam Vincent	0	1	0048600045
1987	LAL	A.C. Green	13	27	0048600046
1987	LAL	Byron Scott	28	38	0048600046
1987	LAL	James Worthy	11	22	0048600046
1987	LAL	Kareem Abdul-Jabbar	27	38	0048600046
1987	LAL	Kurt Rambis	4	9	0048600046
1987	LAL	Magic Johnson	16	26	0048600046
1987	LAL	Michael Cooper	17	33	0048600046
1987	LAL	Mychal Thompson	5	7	0048600046
1987	LAL	A.C. Green	20	30	0048600049
1987	LAL	Adrian Branch	0	1	0048600049
1987	LAL	Byron Scott	10	14	0048600049
1987	LAL	James Worthy	23	39	0048600049
1987	LAL	Kareem Abdul-Jabbar	13	25	0048600049
1987	LAL	Kurt Rambis	7	17	0048600049
1987	LAL	Magic Johnson	19	40	0048600049
1987	LAL	Michael Cooper	17	27	0048600049
1987	LAL	Mike Smrek	0	0	0048600049
1987	LAL	Mychal Thompson	9	18	0048600049
1987	LAL	Wes Matthews	0	0	0048600049
1987	BOS	Conner Henry	0	0	0048600051
1987	BOS	Danny Ainge	14	22	0048600051
1987	BOS	Darren Daye	4	4	0048600051
1987	BOS	Dennis Johnson	19	26	0048600051
1987	BOS	Fred Roberts	0	1	0048600051
1987	BOS	Greg Kite	0	5	0048600051
1987	BOS	Jerry Sichting	4	7	0048600051
1987	BOS	Kevin McHale	27	42	0048600051
1987	BOS	Larry Bird	26	47	0048600051
1987	BOS	Robert Parish	30	54	0048600051
1987	BOS	Conner Henry	0	0	0048600053
1987	BOS	Danny Ainge	22	30	0048600053
1987	BOS	Darren Daye	6	9	0048600053
1987	BOS	Dennis Johnson	25	47	0048600053
1987	BOS	Fred Roberts	13	19	0048600053
1987	BOS	Greg Kite	0	5	0048600053
1987	BOS	Jerry Sichting	2	4	0048600053
1987	BOS	Kevin McHale	21	38	0048600053
1987	BOS	Larry Bird	22	43	0048600053
1987	BOS	Sam Vincent	0	0	0048600053
1987	LAL	A.C. Green	3	12	0048600054
1987	LAL	Byron Scott	11	20	0048600054
1987	LAL	James Worthy	27	37	0048600054
1987	LAL	Kareem Abdul-Jabbar	20	29	0048600054
1987	LAL	Kurt Rambis	0	2	0048600054
1987	LAL	Magic Johnson	19	40	0048600054
1987	LAL	Mychal Thompson	2	5	0048600054
1987	BOS	Bill Walton	0	0	0048600055
1987	BOS	Danny Ainge	9	12	0048600055
1987	BOS	Darren Daye	2	5	0048600055
1987	BOS	Dennis Johnson	19	37	0048600055
1987	BOS	Fred Roberts	3	5	0048600055
1987	BOS	Greg Kite	0	1	0048600055
1987	BOS	Jerry Sichting	6	9	0048600055
1987	BOS	Kevin McHale	26	45	0048600055
1987	BOS	Larry Bird	31	53	0048600055
1987	BOS	Robert Parish	23	47	0048600055
1987	BOS	Sam Vincent	0	0	0048600055
1987	BOS	Darren Daye	2	5	0048600056
1987	BOS	Dennis Johnson	18	34	0048600056
1987	BOS	Fred Roberts	0	1	0048600056
1987	BOS	Greg Kite	0	0	0048600056
1987	BOS	Jerry Sichting	12	19	0048600056
1987	BOS	Kevin McHale	21	31	0048600056
1987	BOS	Larry Bird	18	48	0048600056
1987	BOS	Robert Parish	31	43	0048600056
1987	BOS	Sam Vincent	2	3	0048600056
1987	LAL	A.C. Green	15	30	0048600057
1987	LAL	Byron Scott	16	25	0048600057
1987	LAL	James Worthy	30	39	0048600057
1987	LAL	Kareem Abdul-Jabbar	16	27	0048600057
1987	LAL	Kurt Rambis	0	1	0048600057
1987	LAL	Magic Johnson	20	43	0048600057
1987	LAL	Michael Cooper	13	19	0048600057
1987	LAL	Mychal Thompson	2	7	0048600057
1987	BOS	Darren Daye	3	3	0048600058
1987	BOS	Dennis Johnson	18	31	0048600058
1987	BOS	Fred Roberts	2	3	0048600058
1987	BOS	Greg Kite	2	5	0048600058
1987	BOS	Jerry Sichting	11	17	0048600058
1987	BOS	Kevin McHale	19	32	0048600058
1987	BOS	Larry Bird	31	52	0048600058
1987	BOS	Robert Parish	20	35	0048600058
1987	BOS	Sam Vincent	4	7	0048600058
1987	BOS	Conner Henry	5	6	0048600059
1987	BOS	Darren Daye	15	21	0048600059
1987	BOS	Dennis Johnson	8	17	0048600059
1987	BOS	Fred Roberts	7	10	0048600059
1987	BOS	Greg Kite	2	4	0048600059
1987	BOS	Jerry Sichting	11	15	0048600059
1987	BOS	Kevin McHale	17	27	0048600059
1987	BOS	Larry Bird	17	34	0048600059
1987	BOS	Robert Parish	4	13	0048600059
