part	rank	time	name	year	day
1	72	Dec 24  01:19:11	(anonymous user #411481)	2018	24
1	73	Dec 24  01:20:10	(AoC++)	2018	24
1	74	Dec 24  01:20:21	freedomofkeima	2018	24
1	75	Dec 24  01:20:32	(AoC++)	2018	24
1	76	Dec 24  01:20:39	(AoC++)	2018	24
1	77	Dec 24  01:21:07	(anonymous user #390615)	2018	24
1	78	Dec 24  01:21:10	Rafał Burczyński	2018	24
1	79	Dec 24  01:21:17	Ben Jacobson	2018	24
1	80	Dec 24  01:21:24	(anonymous user #198392)	2018	24
1	81	Dec 24  01:22:53	aropan	2018	24
1	82	Dec 24  01:22:54	(anonymous user #197858)	2018	24
1	83	Dec 24  01:22:54	(AoC++)	2018	24
1	84	Dec 24  01:23:04	(AoC++)	2018	24
1	85	Dec 24  01:23:12	ttalvitie	2018	24
1	86	Dec 24  01:23:31	(AoC++)	2018	24
1	87	Dec 24  01:23:36	Marco Jäger	2018	24
1	88	Dec 24  01:23:46	Michael Chock	2018	24
1	89	Dec 24  01:23:48	fnuecke	2018	24
1	90	Dec 24  01:24:09	k21	2018	24
1	91	Dec 24  01:24:21	gmacdougall	2018	24
1	92	Dec 24  01:24:23	Kragnir	2018	24
1	93	Dec 24  01:24:38	(AoC++)	2018	24
1	94	Dec 24  01:25:03	Bulat Yaminov	2018	24
1	95	Dec 24  01:25:17	mispy	2018	24
1	96	Dec 24  01:25:23	(anonymous user #204638)	2018	24
1	97	Dec 24  01:25:54	(AoC++)	2018	24
1	98	Dec 24  01:26:12	Chuck Walker	2018	24
1	99	Dec 24  01:26:39	(anonymous user #217709)	2018	24
1	100	Dec 24  01:27:10	vash3r	2018	24
2	1	Dec 24  00:23:58	(AoC++)	2018	24
2	2	Dec 24  00:25:23	Simon Parent	2018	24
2	3	Dec 24  00:26:35	shengwu	2018	24
2	4	Dec 24  00:30:49	zielmicha	2018	24
2	5	Dec 24  00:32:13	cesium12	2018	24
2	6	Dec 24  00:32:19	Kevin Sun	2018	24
2	7	Dec 24  00:33:07	(anonymous user #193354)	2018	24
2	8	Dec 24  00:33:43	val tron	2018	24
2	9	Dec 24  00:33:48	(AoC++)	2018	24
2	10	Dec 24  00:35:28	(AoC++)	2018	24
2	11	Dec 24  00:35:35	petertseng	2018	24
2	12	Dec 24  00:36:56	Strikeskids	2018	24
2	13	Dec 24  00:37:12	mcpower	2018	24
2	14	Dec 24  00:38:19	bluepichu	2018	24
2	15	Dec 24  00:38:49	sciyoshi	2018	24
2	16	Dec 24  00:39:20	(AoC++)	2018	24
2	17	Dec 24  00:39:27	okready	2018	24
2	18	Dec 24  00:39:40	ethframe	2018	24
2	19	Dec 24  00:41:37	goffrie	2018	24
2	20	Dec 24  00:42:00	orez-	2018	24
2	21	Dec 24  00:42:55	pbfy0	2018	24
2	22	Dec 24  00:44:18	Brandon Lin	2018	24
2	23	Dec 24  00:45:04	(anonymous user #217709)	2018	24
2	24	Dec 24  00:45:21	(AoC++)	2018	24
2	25	Dec 24  00:45:22	tbodt	2018	24
2	26	Dec 24  00:45:37	Matt Gruskin	2018	24
2	27	Dec 24  00:47:05	Jordan Lewis	2018	24
2	28	Dec 24  00:47:08	zirkonit	2018	24
2	29	Dec 24  00:48:06	Sam Cappleman-Lynes	2018	24
2	30	Dec 24  00:48:07	(AoC++)	2018	24
2	31	Dec 24  00:49:43	(AoC++)	2018	24
2	32	Dec 24  00:50:05	divergentdave	2018	24
2	33	Dec 24  00:51:40	(AoC++)	2018	24
2	34	Dec 24  00:51:45	jelder	2018	24
2	35	Dec 24  00:51:47	Nathan Fenner	2018	24
2	36	Dec 24  00:52:40	(AoC++)	2018	24
2	37	Dec 24  00:52:41	Andy Rock	2018	24
2	38	Dec 24  00:52:54	m4tx	2018	24
2	39	Dec 24  00:53:04	iburinoc	2018	24
2	40	Dec 24  00:53:50	nthistle	2018	24
2	41	Dec 24  00:53:54	(AoC++)	2018	24
2	42	Dec 24  00:54:15	RJ Walsh	2018	24
2	43	Dec 24  00:54:31	ruuddotorg	2018	24
2	44	Dec 24  00:54:57	Robert Xiao	2018	24
2	45	Dec 24  00:55:10	(AoC++)	2018	24
2	46	Dec 24  00:55:38	sdamashek	2018	24
2	47	Dec 24  00:56:01	sblom	2018	24
2	48	Dec 24  00:56:33	gzgreg	2018	24
2	49	Dec 24  00:57:04	Chris Breederveld	2018	24
2	50	Dec 24  00:57:11	(AoC++)	2018	24
2	51	Dec 24  00:57:58	tomtseng	2018	24
2	52	Dec 24  00:58:23	Andreas Hansson	2018	24
2	53	Dec 24  00:58:27	Martin Pärtel	2018	24
2	54	Dec 24  00:58:42	(anonymous user #60233)	2018	24
2	55	Dec 24  00:58:45	(anonymous user #289309)	2018	24
2	56	Dec 24  00:58:46	Elliot Nelson	2018	24
2	57	Dec 24  00:58:51	Karl Jiang	2018	24
2	58	Dec 24  00:58:54	(anonymous user #468053)	2018	24
2	59	Dec 24  00:59:06	vash3r	2018	24
2	60	Dec 24  00:59:20	Taras Petruk	2018	24
2	61	Dec 24  00:59:30	(AoC++)	2018	24
2	62	Dec 24  00:59:31	(AoC++)	2018	24
2	63	Dec 24  01:00:02	Michael Chock	2018	24
2	64	Dec 24  01:00:08	Peter Weinkam	2018	24
2	65	Dec 24  01:00:33	Floppy	2018	24
2	66	Dec 24  01:00:58	(AoC++)	2018	24
2	67	Dec 24  01:01:07	Vladislav Isenbaev	2018	24
2	68	Dec 24  01:01:33	ttalvitie	2018	24
2	69	Dec 24  01:01:42	Springo	2018	24
2	70	Dec 24  01:02:07	Matthew Reeder	2018	24
2	71	Dec 24  01:02:19	Ben Jacobson	2018	24
2	72	Dec 24  01:02:43	Shemetz	2018	24
2	73	Dec 24  01:02:57	(anonymous user #411481)	2018	24
2	74	Dec 24  01:03:20	(AoC++)	2018	24
2	75	Dec 24  01:03:57	m1el	2018	24
2	76	Dec 24  01:04:00	drysle	2018	24
2	77	Dec 24  01:04:28	Shuang Wu	2018	24
2	78	Dec 24  01:04:31	Alex Cornellier	2018	24
2	79	Dec 24  01:04:37	Alex Crimi	2018	24
2	80	Dec 24  01:05:29	(AoC++)	2018	24
2	81	Dec 24  01:06:03	Samu Jussila	2018	24
2	82	Dec 24  01:06:11	(AoC++)	2018	24
2	83	Dec 24  01:06:13	(AoC++)	2018	24
2	84	Dec 24  01:06:17	(AoC++)	2018	24
2	85	Dec 24  01:07:01	Chuck Walker	2018	24
2	86	Dec 24  01:07:17	Raven Black	2018	24
2	87	Dec 24  01:07:42	(AoC++)	2018	24
2	88	Dec 24  01:07:44	(AoC++)	2018	24
2	89	Dec 24  01:07:54	slemsvamp	2018	24
2	90	Dec 24  01:08:01	regality	2018	24
2	91	Dec 24  01:08:15	aropan	2018	24
2	92	Dec 24  01:08:16	Bulat Yaminov	2018	24
2	93	Dec 24  01:08:42	Marco Jäger	2018	24
2	94	Dec 24  01:09:04	(AoC++)	2018	24
2	95	Dec 24  01:09:32	(anonymous user #204638)	2018	24
2	96	Dec 24  01:09:39	Nathaniel Flath	2018	24
2	97	Dec 24  01:09:39	mispy	2018	24
2	98	Dec 24  01:09:41	Bill Rockenbeck	2018	24
2	99	Dec 24  01:09:48	(anonymous user #198392)	2018	24
2	100	Dec 24  01:09:48	skystedt	2018	24
1	1	Dec 25  00:02:16	mcpower	2018	25
1	2	Dec 25  00:02:30	petertseng	2018	25
1	3	Dec 25  00:02:49	Simon Parent	2018	25
1	4	Dec 25  00:03:15	(AoC++)	2018	25
1	5	Dec 25  00:03:49	(anonymous user #193354)	2018	25
1	6	Dec 25  00:03:50	Colton Pauderis	2018	25
1	7	Dec 25  00:03:57	gzgreg	2018	25
1	8	Dec 25  00:03:58	zielmicha	2018	25
1	9	Dec 25  00:04:35	Andy Rock	2018	25
1	10	Dec 25  00:04:35	(AoC++)	2018	25
1	11	Dec 25  00:04:40	Brandon Lin	2018	25
1	12	Dec 25  00:04:40	Antonio Molina	2018	25
1	13	Dec 25  00:05:02	Nathanaëlle Courant	2018	25
1	14	Dec 25  00:05:16	tomtseng	2018	25
1	15	Dec 25  00:05:19	iburinoc	2018	25
1	16	Dec 25  00:05:34	Bulat Yaminov	2018	25
1	17	Dec 25  00:05:40	Vladislav Isenbaev	2018	25
1	18	Dec 25  00:05:43	Nathan Fenner	2018	25
1	19	Dec 25  00:05:49	(AoC++)	2018	25
1	20	Dec 25  00:05:57	Derek Dong	2018	25
1	21	Dec 25  00:06:01	Robert Xiao	2018	25
1	22	Dec 25  00:06:02	ben blum	2018	25
1	23	Dec 25  00:06:30	algmyr	2018	25
1	24	Dec 25  00:06:34	(AoC++)	2018	25
1	25	Dec 25  00:06:37	(AoC++)	2018	25
1	26	Dec 25  00:06:38	(anonymous user #411481)	2018	25
1	27	Dec 25  00:06:51	tbodt	2018	25
1	28	Dec 25  00:06:57	Sam Cappleman-Lynes	2018	25
1	29	Dec 25  00:07:08	(anonymous user #416483)	2018	25
1	30	Dec 25  00:07:09	mispy	2018	25
1	31	Dec 25  00:07:15	Matt Gruskin	2018	25
1	32	Dec 25  00:07:36	(AoC++)	2018	25
1	33	Dec 25  00:07:40	(AoC++)	2018	25
1	34	Dec 25  00:07:47	(AoC++)	2018	25
1	35	Dec 25  00:07:49	(AoC++)	2018	25
1	36	Dec 25  00:07:56	(AoC++)	2018	25
1	37	Dec 25  00:08:02	etotheipi1	2018	25
1	38	Dec 25  00:08:04	(AoC++)	2018	25
1	39	Dec 25  00:08:05	Strikeskids	2018	25
1	40	Dec 25  00:08:12	Nathaniel Flath	2018	25
1	41	Dec 25  00:08:17	Amon Al-Khatib	2018	25
1	42	Dec 25  00:08:20	Rafał Burczyński	2018	25
1	43	Dec 25  00:08:27	(anonymous user #380)	2018	25
1	44	Dec 25  00:08:42	(AoC++)	2018	25
1	45	Dec 25  00:08:45	Alex Crimi	2018	25
1	46	Dec 25  00:08:47	cesium12	2018	25
1	47	Dec 25  00:08:48	(anonymous user #230381)	2018	25
1	48	Dec 25  00:08:54	ethframe	2018	25
1	49	Dec 25  00:08:58	ttalvitie	2018	25
1	50	Dec 25  00:09:08	RJ Walsh	2018	25
1	51	Dec 25  00:09:14	(AoC++)	2018	25
1	52	Dec 25  00:09:16	(AoC++)	2018	25
1	53	Dec 25  00:09:29	(AoC++)	2018	25
1	54	Dec 25  00:09:35	Tong Wei	2018	25
1	55	Dec 25  00:09:40	Jerry Chen	2018	25
1	56	Dec 25  00:09:43	cyphase	2018	25
1	57	Dec 25  00:09:48	gmacdougall	2018	25
1	58	Dec 25  00:09:52	tckmn	2018	25
1	59	Dec 25  00:10:05	(AoC++)	2018	25
1	60	Dec 25  00:10:17	(AoC++)	2018	25
1	61	Dec 25  00:10:30	(AoC++)	2018	25
1	62	Dec 25  00:10:47	Niak	2018	25
1	63	Dec 25  00:10:48	(AoC++)	2018	25
1	64	Dec 25  00:10:50	(AoC++)	2018	25
1	65	Dec 25  00:11:10	(anonymous user #390615)	2018	25
1	66	Dec 25  00:11:14	(AoC++)	2018	25
1	67	Dec 25  00:11:19	nthistle	2018	25
1	68	Dec 25  00:11:20	Martin Pärtel	2018	25
1	69	Dec 25  00:11:21	(anonymous user #289486)	2018	25
1	70	Dec 25  00:11:23	shengwu	2018	25
1	71	Dec 25  00:11:30	Springo	2018	25
1	72	Dec 25  00:11:30	Raven Black	2018	25
1	73	Dec 25  00:11:32	(AoC++)	2018	25
1	74	Dec 25  00:11:41	Codrut Lemeni	2018	25
1	75	Dec 25  00:11:43	EdwarDDay	2018	25
1	76	Dec 25  00:11:47	(AoC++)	2018	25
1	77	Dec 25  00:11:48	Ruxandra985	2018	25
1	78	Dec 25  00:11:52	(AoC++)	2018	25
1	79	Dec 25  00:11:56	Måns Magnusson	2018	25
1	80	Dec 25  00:12:02	(anonymous user #60233)	2018	25
1	81	Dec 25  00:12:04	Ian Collier	2018	25
1	82	Dec 25  00:12:07	Taras Petruk	2018	25
1	83	Dec 25  00:12:08	(AoC++)	2018	25
1	84	Dec 25  00:12:09	Patrick Johannessen	2018	25
1	85	Dec 25  00:12:09	AndyShafer	2018	25
1	86	Dec 25  00:12:09	(anonymous user #204638)	2018	25
1	87	Dec 25  00:12:25	(AoC++)	2018	25
1	88	Dec 25  00:12:26	ryndvs96	2018	25
1	89	Dec 25  00:12:32	(AoC++)	2018	25
1	90	Dec 25  00:12:33	SimpleJian	2018	25
1	91	Dec 25  00:12:33	tellowkrinkle	2018	25
1	92	Dec 25  00:12:39	kuhlmanngj	2018	25
1	93	Dec 25  00:12:41	(anonymous user #217709)	2018	25
1	94	Dec 25  00:12:43	(AoC++)	2018	25
1	95	Dec 25  00:12:53	(AoC++)	2018	25
1	96	Dec 25  00:13:00	(anonymous user #289309)	2018	25
1	97	Dec 25  00:13:00	(AoC++)	2018	25
1	98	Dec 25  00:13:17	(AoC++)	2018	25
1	99	Dec 25  00:13:24	(AoC++)	2018	25
1	100	Dec 25  00:13:26	(AoC++)	2018	25
2	1	Dec 25  00:02:14	mcpower	2018	25
2	2	Dec 25  00:02:27	petertseng	2018	25
2	3	Dec 25  00:02:46	Simon Parent	2018	25
2	4	Dec 25  00:03:09	(AoC++)	2018	25
2	5	Dec 25  00:03:14	(anonymous user #193354)	2018	25
2	6	Dec 25  00:03:24	Ben Mirtchouk	2018	25
2	7	Dec 25  00:03:45	Colton Pauderis	2018	25
2	8	Dec 25  00:03:49	zielmicha	2018	25
2	9	Dec 25  00:03:53	gzgreg	2018	25
2	10	Dec 25  00:04:19	tckmn	2018	25
2	11	Dec 25  00:04:20	Antonio Molina	2018	25
2	12	Dec 25  00:04:24	Andy Rock	2018	25
2	13	Dec 25  00:04:27	(AoC++)	2018	25
2	14	Dec 25  00:04:37	Brandon Lin	2018	25
2	15	Dec 25  00:04:45	Nathanaëlle Courant	2018	25
2	16	Dec 25  00:04:54	(AoC++)	2018	25
2	17	Dec 25  00:04:59	Kevin Sun	2018	25
2	18	Dec 25  00:05:02	huzecong	2018	25
2	19	Dec 25  00:05:06	tomtseng	2018	25
2	20	Dec 25  00:05:15	iburinoc	2018	25
2	21	Dec 25  00:05:16	Brandon Zhang	2018	25
2	22	Dec 25  00:05:22	Vladislav Isenbaev	2018	25
2	23	Dec 25  00:05:28	Bulat Yaminov	2018	25
2	24	Dec 25  00:05:29	Nathan Fenner	2018	25
2	25	Dec 25  00:05:30	bluepichu	2018	25
2	26	Dec 25  00:05:38	(AoC++)	2018	25
2	27	Dec 25  00:05:52	Derek Dong	2018	25
2	28	Dec 25  00:05:56	ben blum	2018	25
2	29	Dec 25  00:05:57	Robert Xiao	2018	25
2	30	Dec 25  00:06:10	(anonymous user #411481)	2018	25
2	31	Dec 25  00:06:17	algmyr	2018	25
2	32	Dec 25  00:06:27	(AoC++)	2018	25
2	33	Dec 25  00:06:31	(AoC++)	2018	25
2	34	Dec 25  00:06:43	tbodt	2018	25
2	35	Dec 25  00:06:53	Sam Cappleman-Lynes	2018	25
2	36	Dec 25  00:06:55	(anonymous user #416483)	2018	25
2	37	Dec 25  00:06:56	Ben Jacobson	2018	25
2	38	Dec 25  00:07:02	mispy	2018	25
2	39	Dec 25  00:07:04	Matt Gruskin	2018	25
2	40	Dec 25  00:07:07	(AoC++)	2018	25
2	41	Dec 25  00:07:26	(AoC++)	2018	25
2	42	Dec 25  00:07:32	(AoC++)	2018	25
2	43	Dec 25  00:07:36	(AoC++)	2018	25
2	44	Dec 25  00:07:46	(AoC++)	2018	25
2	45	Dec 25  00:07:48	Strikeskids	2018	25
2	46	Dec 25  00:07:52	(AoC++)	2018	25
2	47	Dec 25  00:07:52	Amon Al-Khatib	2018	25
2	48	Dec 25  00:07:58	goffrie	2018	25
2	49	Dec 25  00:07:59	etotheipi1	2018	25
2	50	Dec 25  00:07:59	(AoC++)	2018	25
2	51	Dec 25  00:08:01	Nathaniel Flath	2018	25
2	52	Dec 25  00:08:08	Rafał Burczyński	2018	25
2	53	Dec 25  00:08:21	(anonymous user #380)	2018	25
2	54	Dec 25  00:08:28	(AoC++)	2018	25
2	55	Dec 25  00:08:30	rec	2018	25
2	56	Dec 25  00:08:31	(AoC++)	2018	25
2	57	Dec 25  00:08:33	Alex Crimi	2018	25
2	58	Dec 25  00:08:38	ttalvitie	2018	25
2	59	Dec 25  00:08:45	cesium12	2018	25
2	60	Dec 25  00:08:45	(anonymous user #230381)	2018	25
2	61	Dec 25  00:08:50	ethframe	2018	25
2	62	Dec 25  00:08:51	Matthew Reeder	2018	25
2	63	Dec 25  00:08:59	Tong Wei	2018	25
2	64	Dec 25  00:09:02	RJ Walsh	2018	25
2	65	Dec 25  00:09:07	(AoC++)	2018	25
2	66	Dec 25  00:09:09	(AoC++)	2018	25
2	67	Dec 25  00:09:29	(AoC++)	2018	25
2	68	Dec 25  00:09:32	cyphase	2018	25
2	69	Dec 25  00:09:35	Jerry Chen	2018	25
2	70	Dec 25  00:09:37	gmacdougall	2018	25
2	71	Dec 25  00:09:48	(AoC++)	2018	25
2	72	Dec 25  00:10:02	Chenyang Yuan	2018	25
2	73	Dec 25  00:10:03	(AoC++)	2018	25
2	74	Dec 25  00:10:04	(AoC++)	2018	25
2	75	Dec 25  00:10:05	(AoC++)	2018	25
2	76	Dec 25  00:10:37	Ryan Mentley	2018	25
2	77	Dec 25  00:10:41	Niak	2018	25
2	78	Dec 25  00:10:43	(AoC++)	2018	25
2	79	Dec 25  00:10:46	(AoC++)	2018	25
2	80	Dec 25  00:10:51	(anonymous user #390615)	2018	25
2	81	Dec 25  00:10:52	Hideyuki Tanaka	2018	25
2	82	Dec 25  00:10:53	Shemetz	2018	25
2	83	Dec 25  00:11:07	pkoenig10	2018	25
2	84	Dec 25  00:11:07	shengwu	2018	25
2	85	Dec 25  00:11:08	Martin Pärtel	2018	25
2	86	Dec 25  00:11:09	nthistle	2018	25
2	87	Dec 25  00:11:10	(AoC++)	2018	25
2	88	Dec 25  00:11:14	(anonymous user #289486)	2018	25
2	89	Dec 25  00:11:15	Alexander Udalov	2018	25
2	90	Dec 25  00:11:19	Raven Black	2018	25
2	91	Dec 25  00:11:20	Codrut Lemeni	2018	25
2	92	Dec 25  00:11:22	pbfy0	2018	25
2	93	Dec 25  00:11:25	Ruxandra985	2018	25
2	94	Dec 25  00:11:26	(AoC++)	2018	25
2	95	Dec 25  00:11:27	Springo	2018	25
2	96	Dec 25  00:11:30	Måns Magnusson	2018	25
2	97	Dec 25  00:11:32	(AoC++)	2018	25
2	98	Dec 25  00:11:38	(AoC++)	2018	25
2	99	Dec 25  00:11:39	SimpleJian	2018	25
2	100	Dec 25  00:11:40	EdwarDDay	2018	25
1	1	Dec 03  00:03:29	mserrano	2018	3
1	2	Dec 03  00:03:51	petertseng	2018	3
1	3	Dec 03  00:03:59	(anonymous user #193354)	2018	3
1	4	Dec 03  00:04:15	sciyoshi	2018	3
1	5	Dec 03  00:04:20	Simon Parent	2018	3
1	6	Dec 03  00:04:50	sdamashek	2018	3
1	7	Dec 03  00:04:56	Lewin Gan	2018	3
1	8	Dec 03  00:04:58	(AoC++)	2018	3
1	9	Dec 03  00:05:02	Colton Pauderis	2018	3
1	10	Dec 03  00:05:04	Robert Xiao	2018	3
1	11	Dec 03  00:05:06	orez-	2018	3
1	12	Dec 03  00:05:15	ethframe	2018	3
1	13	Dec 03  00:05:28	(AoC++)	2018	3
1	14	Dec 03  00:05:28	Brandon Zhang	2018	3
1	15	Dec 03  00:05:32	mcpower	2018	3
1	16	Dec 03  00:05:42	Scott Swingle	2018	3
1	17	Dec 03  00:05:42	(AoC++)	2018	3
1	18	Dec 03  00:05:46	Jerry Chen	2018	3
1	19	Dec 03  00:05:53	Jennifer Zhou	2018	3
1	20	Dec 03  00:05:55	(AoC++)	2018	3
1	21	Dec 03  00:05:57	(AoC++)	2018	3
1	22	Dec 03  00:06:02	Eoin Davey	2018	3
1	23	Dec 03  00:06:05	Ikusaba-san	2018	3
1	24	Dec 03  00:06:20	gengkev	2018	3
1	25	Dec 03  00:06:24	lukechampine	2018	3
1	26	Dec 03  00:06:28	Michael Spencer	2018	3
1	27	Dec 03  00:06:29	cassowarii	2018	3
1	28	Dec 03  00:06:30	Andy Rock	2018	3
1	29	Dec 03  00:06:33	Strikeskids	2018	3
1	30	Dec 03  00:06:34	(AoC++)	2018	3
1	31	Dec 03  00:06:41	(AoC++)	2018	3
1	32	Dec 03  00:06:55	Magnus Holm	2018	3
1	33	Dec 03  00:07:01	Areesh Mittal	2018	3
1	34	Dec 03  00:07:20	kaivanes	2018	3
1	35	Dec 03  00:07:23	Nathan Fenner	2018	3
1	36	Dec 03  00:07:33	(AoC++)	2018	3
1	37	Dec 03  00:07:44	Arma Değer Mut	2018	3
1	38	Dec 03  00:07:44	(AoC++)	2018	3
1	39	Dec 03  00:07:46	(AoC++)	2018	3
1	40	Dec 03  00:07:51	(AoC++)	2018	3
1	41	Dec 03  00:07:52	(AoC++)	2018	3
1	42	Dec 03  00:07:52	(AoC++)	2018	3
1	43	Dec 03  00:07:54	Vladislav Isenbaev	2018	3
1	44	Dec 03  00:07:56	(AoC++)	2018	3
1	45	Dec 03  00:07:56	Måns Magnusson	2018	3
1	46	Dec 03  00:08:01	Matt Gruskin	2018	3
1	47	Dec 03  00:08:08	(AoC++)	2018	3
1	48	Dec 03  00:08:10	rsaarelm	2018	3
1	49	Dec 03  00:08:13	Marcus Andrews	2018	3
1	50	Dec 03  00:08:16	Lukas Gelbmann	2018	3
1	51	Dec 03  00:08:19	sgstair	2018	3
1	52	Dec 03  00:08:26	Elvin Yung	2018	3
1	53	Dec 03  00:08:35	Thomas Hines	2018	3
1	54	Dec 03  00:08:38	(AoC++)	2018	3
1	55	Dec 03  00:08:40	Andrew Skalski	2018	3
1	56	Dec 03  00:08:41	A Gardner	2018	3
1	57	Dec 03  00:08:43	(AoC++)	2018	3
1	58	Dec 03  00:08:43	Addy	2018	3
1	59	Dec 03  00:08:43	(anonymous user #217709)	2018	3
1	60	Dec 03  00:08:45	tckmn	2018	3
1	61	Dec 03  00:08:52	(AoC++)	2018	3
1	62	Dec 03  00:08:54	(anonymous user #208103)	2018	3
1	63	Dec 03  00:09:02	kuroneko2539	2018	3
1	64	Dec 03  00:09:02	David	2018	3
1	65	Dec 03  00:09:05	atmz	2018	3
1	66	Dec 03  00:09:08	Theydidthemadlibs	2018	3
1	67	Dec 03  00:09:08	(AoC++)	2018	3
1	68	Dec 03  00:09:08	(AoC++)	2018	3
1	69	Dec 03  00:09:09	maxmcd	2018	3
1	70	Dec 03  00:09:12	(AoC++)	2018	3
1	71	Dec 03  00:09:14	wmorganjr	2018	3
1	72	Dec 03  00:09:15	ZED.Charley William Thairo	2018	3
1	73	Dec 03  00:09:17	Niak	2018	3
1	74	Dec 03  00:09:18	pkoenig10	2018	3
1	75	Dec 03  00:09:20	ahinz	2018	3
1	76	Dec 03  00:09:20	SimonPrins	2018	3
1	77	Dec 03  00:09:21	Springo	2018	3
1	78	Dec 03  00:09:21	(AoC++)	2018	3
1	79	Dec 03  00:09:22	(AoC++)	2018	3
1	80	Dec 03  00:09:24	etotheipi1	2018	3
1	81	Dec 03  00:09:27	Nano Shino	2018	3
1	82	Dec 03  00:09:29	(AoC++)	2018	3
1	83	Dec 03  00:09:34	Zeyu Chen	2018	3
1	84	Dec 03  00:09:34	(AoC++)	2018	3
1	85	Dec 03  00:09:35	Ben Jacobson	2018	3
1	86	Dec 03  00:09:36	(AoC++)	2018	3
1	87	Dec 03  00:09:39	Joseph Klopchic	2018	3
1	88	Dec 03  00:09:43	Simon-Tang	2018	3
1	89	Dec 03  00:09:44	Matthew Reeder	2018	3
1	90	Dec 03  00:09:46	(AoC++)	2018	3
1	91	Dec 03  00:09:51	Brian Folts	2018	3
1	92	Dec 03  00:09:51	(AoC++)	2018	3
1	93	Dec 03  00:09:53	mikecheb	2018	3
1	94	Dec 03  00:09:54	swopet	2018	3
1	95	Dec 03  00:09:56	hawkjo	2018	3
1	96	Dec 03  00:10:10	rokob	2018	3
1	97	Dec 03  00:10:10	(anonymous user #390615)	2018	3
1	98	Dec 03  00:10:13	Elliot Penson	2018	3
1	99	Dec 03  00:10:16	tbodt	2018	3
1	100	Dec 03  00:10:17	Doug Strain	2018	3
2	1	Dec 03  00:02:09	mserrano	2018	3
2	2	Dec 03  00:02:11	petertseng	2018	3
2	3	Dec 03  00:02:22	(anonymous user #193354)	2018	3
2	4	Dec 03  00:02:49	Brandon Zhang	2018	3
2	5	Dec 03  00:02:59	mcpower	2018	3
2	6	Dec 03  00:03:01	orez-	2018	3
2	7	Dec 03  00:03:08	sciyoshi	2018	3
2	8	Dec 03  00:03:19	ZED.Charley William Thairo	2018	3
2	9	Dec 03  00:03:20	(AoC++)	2018	3
2	10	Dec 03  00:03:26	(AoC++)	2018	3
2	11	Dec 03  00:03:28	ethframe	2018	3
2	12	Dec 03  00:03:29	Simon Parent	2018	3
2	13	Dec 03  00:03:39	Lewin Gan	2018	3
2	14	Dec 03  00:03:39	sdamashek	2018	3
2	15	Dec 03  00:03:42	Colton Pauderis	2018	3
2	16	Dec 03  00:03:43	Strikeskids	2018	3
2	17	Dec 03  00:03:49	(AoC++)	2018	3
2	18	Dec 03  00:03:53	(AoC++)	2018	3
2	19	Dec 03  00:03:56	Magnus Holm	2018	3
2	20	Dec 03  00:04:01	Brandon Lin	2018	3
2	21	Dec 03  00:04:02	Robert Xiao	2018	3
2	22	Dec 03  00:04:02	Michael Spencer	2018	3
2	23	Dec 03  00:04:05	(AoC++)	2018	3
2	24	Dec 03  00:04:08	Lukas Gelbmann	2018	3
2	25	Dec 03  00:04:09	Ikusaba-san	2018	3
2	26	Dec 03  00:04:17	(AoC++)	2018	3
2	27	Dec 03  00:04:18	Nathan Fenner	2018	3
2	28	Dec 03  00:04:20	Eoin Davey	2018	3
2	29	Dec 03  00:04:23	Marcus Andrews	2018	3
2	30	Dec 03  00:04:27	Roderic Day	2018	3
2	31	Dec 03  00:04:29	(AoC++)	2018	3
2	32	Dec 03  00:04:31	Jerry Chen	2018	3
2	33	Dec 03  00:04:34	Jennifer Zhou	2018	3
2	34	Dec 03  00:04:34	(AoC++)	2018	3
2	35	Dec 03  00:04:39	(AoC++)	2018	3
2	36	Dec 03  00:04:41	zid	2018	3
2	37	Dec 03  00:04:43	(AoC++)	2018	3
2	38	Dec 03  00:04:44	(AoC++)	2018	3
2	39	Dec 03  00:04:45	Springo	2018	3
2	40	Dec 03  00:04:47	(AoC++)	2018	3
2	41	Dec 03  00:04:50	gengkev	2018	3
2	42	Dec 03  00:04:50	Scott Swingle	2018	3
2	43	Dec 03  00:04:53	(AoC++)	2018	3
2	44	Dec 03  00:04:54	Andy Rock	2018	3
2	45	Dec 03  00:04:57	lukechampine	2018	3
2	46	Dec 03  00:05:03	(AoC++)	2018	3
2	47	Dec 03  00:05:07	(AoC++)	2018	3
2	48	Dec 03  00:05:10	(anonymous user #393546)	2018	3
2	49	Dec 03  00:05:11	tecknicaltom	2018	3
2	50	Dec 03  00:05:13	Elvin Yung	2018	3
2	51	Dec 03  00:05:14	(anonymous user #374494)	2018	3
2	52	Dec 03  00:05:19	(AoC++)	2018	3
2	53	Dec 03  00:05:20	Areesh Mittal	2018	3
2	54	Dec 03  00:05:22	ahinz	2018	3
2	55	Dec 03  00:05:26	(AoC++)	2018	3
2	56	Dec 03  00:05:27	Brian O'Neill	2018	3
2	57	Dec 03  00:05:29	Jordan Lewis	2018	3
2	58	Dec 03  00:05:31	cassowarii	2018	3
2	59	Dec 03  00:05:36	(AoC++)	2018	3
2	60	Dec 03  00:05:39	Søren Fuglede Jørgensen	2018	3
2	61	Dec 03  00:05:39	(anonymous user #217709)	2018	3
2	62	Dec 03  00:05:42	Ryryme	2018	3
